idTabela;codTipoOrgao;codOrgao;txtNome;txtSigla;datCriacao;datExtincao;docCriacao;urlDocCriacao;codProposicao
;2;;Comissão de Obras Publicas e Viação;;;;Regimento Interno 1904;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14139/regimento_camara_1904.pdf?sequence=4;
;2;;Comissão de Fazenda e Industria;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Orçamento;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Pensões e Contas;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Petições e Poderes;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Constituição, Legislação e Justiça;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Redacção das Leis;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Diplomacia e Tratados;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Marinha e Guerra;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Instrucção e Saude Publica;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão da Policia;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Obras Publicas e Colonisação;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão de Tarifas;;;;Regimento Interno 1901;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16925/regimento_1901_camara_ex5.pdf?sequence=1;
;2;;Comissão Agricultura, Minas e Bosques;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Commercio, Industria e Artes;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Fazenda;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Orçamento;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Contas;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Pensões e Ordenados;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Constituição e Poderes;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Redacção das Leis;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Justiça Civil;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Justiça Criminal;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Diplomacia;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Marinha e Guerra;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Instrucção Publica;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Saude Publica;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão da Policia da Casa;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Camaras Municipaes;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Assembléas Provinciaes;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Negocios Ecclesiasticos;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Estatistica, Colonisação, Catechese e Civilização dos Indios;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão de Obras Publicas;;;;Regimento Interno 1881;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14142/regimento_camara_1870_1881.pdf?sequence=3;
;2;;Comissão Agricultura, Minas e Bosques;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Commercio, Industria e Artes;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Fazenda;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Orçamento;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Contas;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Pensões e Ordenados;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Constituição e Poderes;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Redacção das Leis;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Justiça Civil;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Justiça Criminal;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Diplomacia;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Marinha e Guerra;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Instrucção Publica;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Saude Publica;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão da Policia da Casa;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Camaras Municipaes;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Assembléas Provinciaes;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Negocios Ecclesiasticos;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Estatistica, Colonisação, Catechese e Civilização dos Indios;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão de Obras Publicas;;;;Regimento Interno 1874;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16924/regimento_1874_camara.pdf?sequence=1;
;2;;Comissão Agricultura, Minas e Bosques;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Commercio, Industria e Artes;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Fazenda;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Orçamento;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Contas;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Pensões e Ordenados;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Constituição e Poderes;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Redacção das Leis;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Justiça Civil;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Justiça Criminal;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Diplomacia;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Marinha e Guerra;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Instrucção Publica;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Saude Publica;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão da Policia da Casa;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Camaras Municipaes;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Assembléas Provinciaes;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Negocios Ecclesiasticos;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Estatistica, Colonisação, Catechese e Civilização dos Indios;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão de Obras Publicas;;;;Regimento Interno 1871;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16921/regimento_1871_camara_ex5.pdf?sequence=1;
;2;;Comissão Agricultura, Minas e Bosques;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Commercio, Industria e Artes;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Fazenda;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão Primeira de Orçamento e Contas;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão Segunda Imperio;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão Terceira Justiça e Estrangeiros;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão Quarta Marinha;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão Quinta Guerra;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão Sexta Agricultura;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Exame do Thesouro;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Pensões e Ordenados;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Constituição e Poderes;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Redacção das Leis;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Justiça Civil;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Justiça Criminal;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Diplomacia;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Marinha e Guerra;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Instrucção Publica;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Saude Publica;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão da Policia da Casa;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Camaras Municipaes;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Assembléas Provinciaes;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Negocios Ecclesiasticos;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Estatistica, Colonisação, Catechese e Civilização dos Indios;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão de Obras Publicas;;;;Regimento Interno 1868;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16923/regimento_1868_camara_ex8.pdf?sequence=1;
;2;;Comissão Agricultura, Minas e Bosques;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Commercio, Industria e Artes;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Fazenda;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão Primeira do Orçamento (Ministério da Fazenda);;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão Segunda do Orçamento (Ministério do Imperio, Justiça e Estrangeiros);;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão Terceira do Orçamento (Ministério da Marinha e Guerra);;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão Primeira de Contas (Ministério da Fazenda);;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão Segunda de Contas (Ministério do Imperio, Justiça e Estrangeiros);;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão Terceira de Contas (Ministério da Marinha e Guerra);;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Exame do Thesouro;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Pensões e Ordenados;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Constituição e Poderes;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Redacção das Leis;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Justiça Civil;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Justiça Criminal;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Diplomacia;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Marinha e Guerra;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Instrucção Publica;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Saude Publica;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão da Policia da Casa;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Camaras Municipaes;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Assembléas Provinciaes;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Negocios Ecclesiasticos;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Estatistica, Colonisação, Catechese e Civilisação dos Indios;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão de Obras Publicas;;;;Regimento Interno 1857 – nota;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14125/regimento_camara_1857.pdf?sequence=4;
;2;;Comissão Agricultura, Minas e Bosques;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Commercio, Industria e Artes;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Fazenda;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão Primeira do Orçamento (Ministério da Fazenda);;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão Segunda do Orçamento (Ministério do Imperio, Justiça e Estrangeiros);;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão Terceira do Orçamento (Ministério da Marinha e Guerra);;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão Primeira de Contas (Ministério da Fazenda);;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão Segunda de Contas (Ministério do Imperio, Justiça e Estrangeiros);;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão Terceira de Contas (Ministério da Marinha e Guerra);;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Exame do Thesouro;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Pensões e Ordenados;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Constituição e Poderes;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Redacção das Leis;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Justiça Civil;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Justiça Criminal;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Diplomacia;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Marinha e Guerra;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão da Instrucção Publica;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Saude Publica;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão da Policia da Casa;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Camaras Municipaes;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Assembléas Provinciaes;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Negocios Ecclesiasticos;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Estatistica, Colonisação, Catechese e Civilização dos Indios;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Obras Publicas;;;;Regimento Interno 1854;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/16922/regimento_%201854_camara.pdf?sequence=1;
;2;;Comissão de Minas e Bosques;;1831-09-03;;Regimento Interno 1831;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14124/regimento%20_camara_1831_1832.pdf?sequence=3;
;2;;Comissão do Commercio, Agricultura, Industria e Artes;;1831-09-03;;Regimento Interno 1831;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14124/regimento%20_camara_1831_1832.pdf?sequence=3;
;2;;Comissão de Fazenda e Orçamento;;1831-09-03;;Regimento Interno 1831;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14124/regimento%20_camara_1831_1832.pdf?sequence=3;
;2;;Comissão de Pensões e Ordenados;;1831-09-03;;Regimento Interno 1831;http://bd.camara.gov.br/bd/bitstream/handle/bdcamara/14124/regimento%20_camara_1831_1832.pdf?sequence=3;
